file	sample	sample_name	condition	replicate
/scratch/lb4489/project/hcc/iprox/L020_T/CNHPP_HCC_LC_profiling_L020_T_F3.mzML	L020_T	L020_T	L020	1
/scratch/lb4489/project/hcc/iprox/L020_T/CNHPP_HCC_LC_profiling_L020_T_F6.mzML	L020_T	L020_T	L020	1
/scratch/lb4489/project/hcc/iprox/L020_T/CNHPP_HCC_LC_profiling_L020_T_F5.mzML	L020_T	L020_T	L020	1
/scratch/lb4489/project/hcc/iprox/L020_T/CNHPP_HCC_LC_profiling_L020_T_F1.mzML	L020_T	L020_T	L020	1
/scratch/lb4489/project/hcc/iprox/L020_T/CNHPP_HCC_LC_profiling_L020_T_F2.mzML	L020_T	L020_T	L020	1
/scratch/lb4489/project/hcc/iprox/L021_P/CNHPP_HCC_LC_profiling_L021_P_F6.mzML	L021_P	L021_P	L021	1
/scratch/lb4489/project/hcc/iprox/L021_P/CNHPP_HCC_LC_profiling_L021_P_F4.mzML	L021_P	L021_P	L021	1
/scratch/lb4489/project/hcc/iprox/L021_P/CNHPP_HCC_LC_profiling_L021_P_F2.mzML	L021_P	L021_P	L021	1
/scratch/lb4489/project/hcc/iprox/L021_P/CNHPP_HCC_LC_profiling_L021_P_F1.mzML	L021_P	L021_P	L021	1
/scratch/lb4489/project/hcc/iprox/L021_P/CNHPP_HCC_LC_profiling_L021_P_F5.mzML	L021_P	L021_P	L021	1
/scratch/lb4489/project/hcc/iprox/L021_P/CNHPP_HCC_LC_profiling_L021_P_F3.mzML	L021_P	L021_P	L021	1
/scratch/lb4489/project/hcc/iprox/L021_T/CNHPP_HCC_LC_profiling_L021_T_F6.mzML	L021_T	L021_T	L021	1
/scratch/lb4489/project/hcc/iprox/L021_T/CNHPP_HCC_LC_profiling_L021_T_F3.mzML	L021_T	L021_T	L021	1
/scratch/lb4489/project/hcc/iprox/L021_T/CNHPP_HCC_LC_profiling_L021_T_F4.mzML	L021_T	L021_T	L021	1
/scratch/lb4489/project/hcc/iprox/L021_T/CNHPP_HCC_LC_profiling_L021_T_F2.mzML	L021_T	L021_T	L021	1
/scratch/lb4489/project/hcc/iprox/L021_T/CNHPP_HCC_LC_profiling_L021_T_F1.mzML	L021_T	L021_T	L021	1
/scratch/lb4489/project/hcc/iprox/L021_T/CNHPP_HCC_LC_profiling_L021_T_F5.mzML	L021_T	L021_T	L021	1
/scratch/lb4489/project/hcc/iprox/L022_P/CNHPP_HCC_LC_profiling_L022_P_F1.mzML	L022_P	L022_P	L022	1
/scratch/lb4489/project/hcc/iprox/L022_P/CNHPP_HCC_LC_profiling_L022_P_F6.mzML	L022_P	L022_P	L022	1
/scratch/lb4489/project/hcc/iprox/L022_P/CNHPP_HCC_LC_profiling_L022_P_F5.mzML	L022_P	L022_P	L022	1
/scratch/lb4489/project/hcc/iprox/L022_P/CNHPP_HCC_LC_profiling_L022_P_F3.mzML	L022_P	L022_P	L022	1
/scratch/lb4489/project/hcc/iprox/L022_P/CNHPP_HCC_LC_profiling_L022_P_F4.mzML	L022_P	L022_P	L022	1
/scratch/lb4489/project/hcc/iprox/L022_P/CNHPP_HCC_LC_profiling_L022_P_F2.mzML	L022_P	L022_P	L022	1
/scratch/lb4489/project/hcc/iprox/L022_T/CNHPP_HCC_LC_profiling_L022_T_F4.mzML	L022_T	L022_T	L022	1
/scratch/lb4489/project/hcc/iprox/L022_T/CNHPP_HCC_LC_profiling_L022_T_F1.mzML	L022_T	L022_T	L022	1
/scratch/lb4489/project/hcc/iprox/L022_T/CNHPP_HCC_LC_profiling_L022_T_F3.mzML	L022_T	L022_T	L022	1
/scratch/lb4489/project/hcc/iprox/L022_T/CNHPP_HCC_LC_profiling_L022_T_F5.mzML	L022_T	L022_T	L022	1
/scratch/lb4489/project/hcc/iprox/L022_T/CNHPP_HCC_LC_profiling_L022_T_F6.mzML	L022_T	L022_T	L022	1
/scratch/lb4489/project/hcc/iprox/L022_T/CNHPP_HCC_LC_profiling_L022_T_F2.mzML	L022_T	L022_T	L022	1
/scratch/lb4489/project/hcc/iprox/L023_P/CNHPP_HCC_LC_profiling_L023_P_F6.mzML	L023_P	L023_P	L023	1
/scratch/lb4489/project/hcc/iprox/L023_P/CNHPP_HCC_LC_profiling_L023_P_F5.mzML	L023_P	L023_P	L023	1
/scratch/lb4489/project/hcc/iprox/L023_P/CNHPP_HCC_LC_profiling_L023_P_F2.mzML	L023_P	L023_P	L023	1
/scratch/lb4489/project/hcc/iprox/L023_P/CNHPP_HCC_LC_profiling_L023_P_F4.mzML	L023_P	L023_P	L023	1
/scratch/lb4489/project/hcc/iprox/L023_P/CNHPP_HCC_LC_profiling_L023_P_F3.mzML	L023_P	L023_P	L023	1
/scratch/lb4489/project/hcc/iprox/L023_P/CNHPP_HCC_LC_profiling_L023_P_F1.mzML	L023_P	L023_P	L023	1
/scratch/lb4489/project/hcc/iprox/L023_T/CNHPP_HCC_LC_profiling_L023_T_F1.mzML	L023_T	L023_T	L023	1
/scratch/lb4489/project/hcc/iprox/L023_T/CNHPP_HCC_LC_profiling_L023_T_F3.mzML	L023_T	L023_T	L023	1
/scratch/lb4489/project/hcc/iprox/L023_T/CNHPP_HCC_LC_profiling_L023_T_F2.mzML	L023_T	L023_T	L023	1
/scratch/lb4489/project/hcc/iprox/L023_T/CNHPP_HCC_LC_profiling_L023_T_F4.mzML	L023_T	L023_T	L023	1
/scratch/lb4489/project/hcc/iprox/L023_T/CNHPP_HCC_LC_profiling_L023_T_F5.mzML	L023_T	L023_T	L023	1
/scratch/lb4489/project/hcc/iprox/L023_T/CNHPP_HCC_LC_profiling_L023_T_F6.mzML	L023_T	L023_T	L023	1
/scratch/lb4489/project/hcc/iprox/L024_P/CNHPP_HCC_LC_profiling_L024_P_F1.mzML	L024_P	L024_P	L024	1
/scratch/lb4489/project/hcc/iprox/L024_P/CNHPP_HCC_LC_profiling_L024_P_F3.mzML	L024_P	L024_P	L024	1
/scratch/lb4489/project/hcc/iprox/L024_P/CNHPP_HCC_LC_profiling_L024_P_F5.mzML	L024_P	L024_P	L024	1
/scratch/lb4489/project/hcc/iprox/L024_P/CNHPP_HCC_LC_profiling_L024_P_F4.mzML	L024_P	L024_P	L024	1
/scratch/lb4489/project/hcc/iprox/L024_P/CNHPP_HCC_LC_profiling_L024_P_F6.mzML	L024_P	L024_P	L024	1
/scratch/lb4489/project/hcc/iprox/L024_P/CNHPP_HCC_LC_profiling_L024_P_F2.mzML	L024_P	L024_P	L024	1
/scratch/lb4489/project/hcc/iprox/L024_T/CNHPP_HCC_LC_profiling_L024_T_F4.mzML	L024_T	L024_T	L024	1
/scratch/lb4489/project/hcc/iprox/L024_T/CNHPP_HCC_LC_profiling_L024_T_F3.mzML	L024_T	L024_T	L024	1
/scratch/lb4489/project/hcc/iprox/L024_T/CNHPP_HCC_LC_profiling_L024_T_F2.mzML	L024_T	L024_T	L024	1
/scratch/lb4489/project/hcc/iprox/L024_T/CNHPP_HCC_LC_profiling_L024_T_F1.mzML	L024_T	L024_T	L024	1
/scratch/lb4489/project/hcc/iprox/L024_T/CNHPP_HCC_LC_profiling_L024_T_F6.mzML	L024_T	L024_T	L024	1
/scratch/lb4489/project/hcc/iprox/L024_T/CNHPP_HCC_LC_profiling_L024_T_F5.mzML	L024_T	L024_T	L024	1
/scratch/lb4489/project/hcc/iprox/L025_P/CNHPP_HCC_LC_profiling_L025_P_F2.mzML	L025_P	L025_P	L025	1
/scratch/lb4489/project/hcc/iprox/L025_P/CNHPP_HCC_LC_profiling_L025_P_F6.mzML	L025_P	L025_P	L025	1
/scratch/lb4489/project/hcc/iprox/L025_P/CNHPP_HCC_LC_profiling_L025_P_F1.mzML	L025_P	L025_P	L025	1
/scratch/lb4489/project/hcc/iprox/L025_P/CNHPP_HCC_LC_profiling_L025_P_F3.mzML	L025_P	L025_P	L025	1
/scratch/lb4489/project/hcc/iprox/L025_P/CNHPP_HCC_LC_profiling_L025_P_F4.mzML	L025_P	L025_P	L025	1
/scratch/lb4489/project/hcc/iprox/L025_P/CNHPP_HCC_LC_profiling_L025_P_F5.mzML	L025_P	L025_P	L025	1
/scratch/lb4489/project/hcc/iprox/L025_T/CNHPP_HCC_LC_profiling_L025_T_F2.mzML	L025_T	L025_T	L025	1
/scratch/lb4489/project/hcc/iprox/L025_T/CNHPP_HCC_LC_profiling_L025_T_F1.mzML	L025_T	L025_T	L025	1
/scratch/lb4489/project/hcc/iprox/L025_T/CNHPP_HCC_LC_profiling_L025_T_F5.mzML	L025_T	L025_T	L025	1
/scratch/lb4489/project/hcc/iprox/L025_T/CNHPP_HCC_LC_profiling_L025_T_F4.mzML	L025_T	L025_T	L025	1
/scratch/lb4489/project/hcc/iprox/L025_T/CNHPP_HCC_LC_profiling_L025_T_F3.mzML	L025_T	L025_T	L025	1
/scratch/lb4489/project/hcc/iprox/L025_T/CNHPP_HCC_LC_profiling_L025_T_F6.mzML	L025_T	L025_T	L025	1
/scratch/lb4489/project/hcc/iprox/L026_P/CNHPP_HCC_LC_profiling_L026_P_F6.mzML	L026_P	L026_P	L026	1
/scratch/lb4489/project/hcc/iprox/L026_P/CNHPP_HCC_LC_profiling_L026_P_F1.mzML	L026_P	L026_P	L026	1
/scratch/lb4489/project/hcc/iprox/L026_P/CNHPP_HCC_LC_profiling_L026_P_F4.mzML	L026_P	L026_P	L026	1
/scratch/lb4489/project/hcc/iprox/L026_P/CNHPP_HCC_LC_profiling_L026_P_F5.mzML	L026_P	L026_P	L026	1
/scratch/lb4489/project/hcc/iprox/L026_P/CNHPP_HCC_LC_profiling_L026_P_F2.mzML	L026_P	L026_P	L026	1
/scratch/lb4489/project/hcc/iprox/L026_P/CNHPP_HCC_LC_profiling_L026_P_F3.mzML	L026_P	L026_P	L026	1
/scratch/lb4489/project/hcc/iprox/L026_T/CNHPP_HCC_LC_profiling_L026_T_F2.mzML	L026_T	L026_T	L026	1
/scratch/lb4489/project/hcc/iprox/L026_T/CNHPP_HCC_LC_profiling_L026_T_F3.mzML	L026_T	L026_T	L026	1
/scratch/lb4489/project/hcc/iprox/L026_T/CNHPP_HCC_LC_profiling_L026_T_F6.mzML	L026_T	L026_T	L026	1
/scratch/lb4489/project/hcc/iprox/L026_T/CNHPP_HCC_LC_profiling_L026_T_F1.mzML	L026_T	L026_T	L026	1
/scratch/lb4489/project/hcc/iprox/L026_T/CNHPP_HCC_LC_profiling_L026_T_F5.mzML	L026_T	L026_T	L026	1
/scratch/lb4489/project/hcc/iprox/L026_T/CNHPP_HCC_LC_profiling_L026_T_F4.mzML	L026_T	L026_T	L026	1
/scratch/lb4489/project/hcc/iprox/L027_P/CNHPP_HCC_LC_profiling_L027_P_F4.mzML	L027_P	L027_P	L027	1
/scratch/lb4489/project/hcc/iprox/L027_P/CNHPP_HCC_LC_profiling_L027_P_F2.mzML	L027_P	L027_P	L027	1
/scratch/lb4489/project/hcc/iprox/L027_P/CNHPP_HCC_LC_profiling_L027_P_F6.mzML	L027_P	L027_P	L027	1
/scratch/lb4489/project/hcc/iprox/L027_P/CNHPP_HCC_LC_profiling_L027_P_F1.mzML	L027_P	L027_P	L027	1
/scratch/lb4489/project/hcc/iprox/L027_P/CNHPP_HCC_LC_profiling_L027_P_F3.mzML	L027_P	L027_P	L027	1
/scratch/lb4489/project/hcc/iprox/L027_P/CNHPP_HCC_LC_profiling_L027_P_F5.mzML	L027_P	L027_P	L027	1
/scratch/lb4489/project/hcc/iprox/L027_T/CNHPP_HCC_LC_profiling_L027_T_F6.mzML	L027_T	L027_T	L027	1
/scratch/lb4489/project/hcc/iprox/L027_T/CNHPP_HCC_LC_profiling_L027_T_F1.mzML	L027_T	L027_T	L027	1
/scratch/lb4489/project/hcc/iprox/L027_T/CNHPP_HCC_LC_profiling_L027_T_F3.mzML	L027_T	L027_T	L027	1
/scratch/lb4489/project/hcc/iprox/L027_T/CNHPP_HCC_LC_profiling_L027_T_F4.mzML	L027_T	L027_T	L027	1
/scratch/lb4489/project/hcc/iprox/L027_T/CNHPP_HCC_LC_profiling_L027_T_F2.mzML	L027_T	L027_T	L027	1
/scratch/lb4489/project/hcc/iprox/L027_T/CNHPP_HCC_LC_profiling_L027_T_F5.mzML	L027_T	L027_T	L027	1
/scratch/lb4489/project/hcc/iprox/L028_P/CNHPP_HCC_LC_profiling_L028_P_F3.mzML	L028_P	L028_P	L028	1
/scratch/lb4489/project/hcc/iprox/L028_P/CNHPP_HCC_LC_profiling_L028_P_F5.mzML	L028_P	L028_P	L028	1
/scratch/lb4489/project/hcc/iprox/L028_P/CNHPP_HCC_LC_profiling_L028_P_F2.mzML	L028_P	L028_P	L028	1
/scratch/lb4489/project/hcc/iprox/L028_P/CNHPP_HCC_LC_profiling_L028_P_F6.mzML	L028_P	L028_P	L028	1
/scratch/lb4489/project/hcc/iprox/L028_P/CNHPP_HCC_LC_profiling_L028_P_F4.mzML	L028_P	L028_P	L028	1
/scratch/lb4489/project/hcc/iprox/L028_P/CNHPP_HCC_LC_profiling_L028_P_F1.mzML	L028_P	L028_P	L028	1
/scratch/lb4489/project/hcc/iprox/L028_T/CNHPP_HCC_LC_profiling_L028_T_F5.mzML	L028_T	L028_T	L028	1
/scratch/lb4489/project/hcc/iprox/L028_T/CNHPP_HCC_LC_profiling_L028_T_F3.mzML	L028_T	L028_T	L028	1
/scratch/lb4489/project/hcc/iprox/L028_T/CNHPP_HCC_LC_profiling_L028_T_F1.mzML	L028_T	L028_T	L028	1
/scratch/lb4489/project/hcc/iprox/L028_T/CNHPP_HCC_LC_profiling_L028_T_F4.mzML	L028_T	L028_T	L028	1
/scratch/lb4489/project/hcc/iprox/L028_T/CNHPP_HCC_LC_profiling_L028_T_F6.mzML	L028_T	L028_T	L028	1
/scratch/lb4489/project/hcc/iprox/L028_T/CNHPP_HCC_LC_profiling_L028_T_F2.mzML	L028_T	L028_T	L028	1
/scratch/lb4489/project/hcc/iprox/L029_P/CNHPP_HCC_LC_profiling_L029_P_F1.mzML	L029_P	L029_P	L029	1
/scratch/lb4489/project/hcc/iprox/L029_P/CNHPP_HCC_LC_profiling_L029_P_F2.mzML	L029_P	L029_P	L029	1
/scratch/lb4489/project/hcc/iprox/L029_P/CNHPP_HCC_LC_profiling_L029_P_F6.mzML	L029_P	L029_P	L029	1
/scratch/lb4489/project/hcc/iprox/L029_P/CNHPP_HCC_LC_profiling_L029_P_F4.mzML	L029_P	L029_P	L029	1
/scratch/lb4489/project/hcc/iprox/L029_P/CNHPP_HCC_LC_profiling_L029_P_F3.mzML	L029_P	L029_P	L029	1
/scratch/lb4489/project/hcc/iprox/L029_P/CNHPP_HCC_LC_profiling_L029_P_F5.mzML	L029_P	L029_P	L029	1
/scratch/lb4489/project/hcc/iprox/L029_T/CNHPP_HCC_LC_profiling_L029_T_F5.mzML	L029_T	L029_T	L029	1
/scratch/lb4489/project/hcc/iprox/L029_T/CNHPP_HCC_LC_profiling_L029_T_F3.mzML	L029_T	L029_T	L029	1
/scratch/lb4489/project/hcc/iprox/L029_T/CNHPP_HCC_LC_profiling_L029_T_F2.mzML	L029_T	L029_T	L029	1
/scratch/lb4489/project/hcc/iprox/L029_T/CNHPP_HCC_LC_profiling_L029_T_F6.mzML	L029_T	L029_T	L029	1
/scratch/lb4489/project/hcc/iprox/L029_T/CNHPP_HCC_LC_profiling_L029_T_F1.mzML	L029_T	L029_T	L029	1
/scratch/lb4489/project/hcc/iprox/L029_T/CNHPP_HCC_LC_profiling_L029_T_F4.mzML	L029_T	L029_T	L029	1
/scratch/lb4489/project/hcc/iprox/L030_P/CNHPP_HCC_LC_profiling_L030_P_F6.mzML	L030_P	L030_P	L030	1
/scratch/lb4489/project/hcc/iprox/L030_P/CNHPP_HCC_LC_profiling_L030_P_F5.mzML	L030_P	L030_P	L030	1
/scratch/lb4489/project/hcc/iprox/L030_P/CNHPP_HCC_LC_profiling_L030_P_F4.mzML	L030_P	L030_P	L030	1
/scratch/lb4489/project/hcc/iprox/L030_P/CNHPP_HCC_LC_profiling_L030_P_F1.mzML	L030_P	L030_P	L030	1
/scratch/lb4489/project/hcc/iprox/L030_P/CNHPP_HCC_LC_profiling_L030_P_F3.mzML	L030_P	L030_P	L030	1
/scratch/lb4489/project/hcc/iprox/L030_P/CNHPP_HCC_LC_profiling_L030_P_F2.mzML	L030_P	L030_P	L030	1
/scratch/lb4489/project/hcc/iprox/L030_T/CNHPP_HCC_LC_profiling_L030_T_F1.mzML	L030_T	L030_T	L030	1
/scratch/lb4489/project/hcc/iprox/L030_T/CNHPP_HCC_LC_profiling_L030_T_F2.mzML	L030_T	L030_T	L030	1
/scratch/lb4489/project/hcc/iprox/L030_T/CNHPP_HCC_LC_profiling_L030_T_F6.mzML	L030_T	L030_T	L030	1
/scratch/lb4489/project/hcc/iprox/L030_T/CNHPP_HCC_LC_profiling_L030_T_F5.mzML	L030_T	L030_T	L030	1
/scratch/lb4489/project/hcc/iprox/L030_T/CNHPP_HCC_LC_profiling_L030_T_F3.mzML	L030_T	L030_T	L030	1
/scratch/lb4489/project/hcc/iprox/L030_T/CNHPP_HCC_LC_profiling_L030_T_F4.mzML	L030_T	L030_T	L030	1
/scratch/lb4489/project/hcc/iprox/L031_P/CNHPP_HCC_LC_profiling_L031_P_F1.mzML	L031_P	L031_P	L031	1
/scratch/lb4489/project/hcc/iprox/L031_P/CNHPP_HCC_LC_profiling_L031_P_F4.mzML	L031_P	L031_P	L031	1
/scratch/lb4489/project/hcc/iprox/L031_P/CNHPP_HCC_LC_profiling_L031_P_F2.mzML	L031_P	L031_P	L031	1
/scratch/lb4489/project/hcc/iprox/L031_P/CNHPP_HCC_LC_profiling_L031_P_F3.mzML	L031_P	L031_P	L031	1
/scratch/lb4489/project/hcc/iprox/L031_P/CNHPP_HCC_LC_profiling_L031_P_F5.mzML	L031_P	L031_P	L031	1
/scratch/lb4489/project/hcc/iprox/L031_P/CNHPP_HCC_LC_profiling_L031_P_F6.mzML	L031_P	L031_P	L031	1
/scratch/lb4489/project/hcc/iprox/L031_T/CNHPP_HCC_LC_profiling_L031_T_F1.mzML	L031_T	L031_T	L031	1
/scratch/lb4489/project/hcc/iprox/L031_T/CNHPP_HCC_LC_profiling_L031_T_F5.mzML	L031_T	L031_T	L031	1
/scratch/lb4489/project/hcc/iprox/L031_T/CNHPP_HCC_LC_profiling_L031_T_F6.mzML	L031_T	L031_T	L031	1
/scratch/lb4489/project/hcc/iprox/L031_T/CNHPP_HCC_LC_profiling_L031_T_F4.mzML	L031_T	L031_T	L031	1
/scratch/lb4489/project/hcc/iprox/L031_T/CNHPP_HCC_LC_profiling_L031_T_F2.mzML	L031_T	L031_T	L031	1
/scratch/lb4489/project/hcc/iprox/L031_T/CNHPP_HCC_LC_profiling_L031_T_F3.mzML	L031_T	L031_T	L031	1
/scratch/lb4489/project/hcc/iprox/L032_P/CNHPP_HCC_LC_profiling_L032_P_F1.mzML	L032_P	L032_P	L032	1
/scratch/lb4489/project/hcc/iprox/L032_P/CNHPP_HCC_LC_profiling_L032_P_F2.mzML	L032_P	L032_P	L032	1
/scratch/lb4489/project/hcc/iprox/L032_P/CNHPP_HCC_LC_profiling_L032_P_F4.mzML	L032_P	L032_P	L032	1
/scratch/lb4489/project/hcc/iprox/L032_P/CNHPP_HCC_LC_profiling_L032_P_F3.mzML	L032_P	L032_P	L032	1
/scratch/lb4489/project/hcc/iprox/L032_P/CNHPP_HCC_LC_profiling_L032_P_F5.mzML	L032_P	L032_P	L032	1
/scratch/lb4489/project/hcc/iprox/L032_P/CNHPP_HCC_LC_profiling_L032_P_F6.mzML	L032_P	L032_P	L032	1
/scratch/lb4489/project/hcc/iprox/L032_T/CNHPP_HCC_LC_profiling_L032_T_F1.mzML	L032_T	L032_T	L032	1
/scratch/lb4489/project/hcc/iprox/L032_T/CNHPP_HCC_LC_profiling_L032_T_F5.mzML	L032_T	L032_T	L032	1
/scratch/lb4489/project/hcc/iprox/L032_T/CNHPP_HCC_LC_profiling_L032_T_F3.mzML	L032_T	L032_T	L032	1
/scratch/lb4489/project/hcc/iprox/L032_T/CNHPP_HCC_LC_profiling_L032_T_F4.mzML	L032_T	L032_T	L032	1
/scratch/lb4489/project/hcc/iprox/L032_T/CNHPP_HCC_LC_profiling_L032_T_F2.mzML	L032_T	L032_T	L032	1
/scratch/lb4489/project/hcc/iprox/L032_T/CNHPP_HCC_LC_profiling_L032_T_F6.mzML	L032_T	L032_T	L032	1
/scratch/lb4489/project/hcc/iprox/L033_P/CNHPP_HCC_LC_profiling_L033_P_F3.mzML	L033_P	L033_P	L033	1
/scratch/lb4489/project/hcc/iprox/L033_P/CNHPP_HCC_LC_profiling_L033_P_F5.mzML	L033_P	L033_P	L033	1
/scratch/lb4489/project/hcc/iprox/L033_P/CNHPP_HCC_LC_profiling_L033_P_F2.mzML	L033_P	L033_P	L033	1
/scratch/lb4489/project/hcc/iprox/L033_P/CNHPP_HCC_LC_profiling_L033_P_F1.mzML	L033_P	L033_P	L033	1
/scratch/lb4489/project/hcc/iprox/L033_P/CNHPP_HCC_LC_profiling_L033_P_F4.mzML	L033_P	L033_P	L033	1
/scratch/lb4489/project/hcc/iprox/L033_P/CNHPP_HCC_LC_profiling_L033_P_F6.mzML	L033_P	L033_P	L033	1
/scratch/lb4489/project/hcc/iprox/L033_T/CNHPP_HCC_LC_profiling_L033_T_F2.mzML	L033_T	L033_T	L033	1
/scratch/lb4489/project/hcc/iprox/L033_T/CNHPP_HCC_LC_profiling_L033_T_F5.mzML	L033_T	L033_T	L033	1
/scratch/lb4489/project/hcc/iprox/L033_T/CNHPP_HCC_LC_profiling_L033_T_F1.mzML	L033_T	L033_T	L033	1
/scratch/lb4489/project/hcc/iprox/L033_T/CNHPP_HCC_LC_profiling_L033_T_F6.mzML	L033_T	L033_T	L033	1
/scratch/lb4489/project/hcc/iprox/L033_T/CNHPP_HCC_LC_profiling_L033_T_F3.mzML	L033_T	L033_T	L033	1
/scratch/lb4489/project/hcc/iprox/L033_T/CNHPP_HCC_LC_profiling_L033_T_F4.mzML	L033_T	L033_T	L033	1
/scratch/lb4489/project/hcc/iprox/L034_P/CNHPP_HCC_LC_profiling_L034_P_F6.mzML	L034_P	L034_P	L034	1
/scratch/lb4489/project/hcc/iprox/L034_P/CNHPP_HCC_LC_profiling_L034_P_F5.mzML	L034_P	L034_P	L034	1
/scratch/lb4489/project/hcc/iprox/L034_P/CNHPP_HCC_LC_profiling_L034_P_F2.mzML	L034_P	L034_P	L034	1
/scratch/lb4489/project/hcc/iprox/L034_P/CNHPP_HCC_LC_profiling_L034_P_F1.mzML	L034_P	L034_P	L034	1
/scratch/lb4489/project/hcc/iprox/L034_P/CNHPP_HCC_LC_profiling_L034_P_F3.mzML	L034_P	L034_P	L034	1
/scratch/lb4489/project/hcc/iprox/L034_P/CNHPP_HCC_LC_profiling_L034_P_F4.mzML	L034_P	L034_P	L034	1
/scratch/lb4489/project/hcc/iprox/L034_T/CNHPP_HCC_LC_profiling_L034_T_F6.mzML	L034_T	L034_T	L034	1
/scratch/lb4489/project/hcc/iprox/L034_T/CNHPP_HCC_LC_profiling_L034_T_F3.mzML	L034_T	L034_T	L034	1
/scratch/lb4489/project/hcc/iprox/L034_T/CNHPP_HCC_LC_profiling_L034_T_F4.mzML	L034_T	L034_T	L034	1
/scratch/lb4489/project/hcc/iprox/L034_T/CNHPP_HCC_LC_profiling_L034_T_F5.mzML	L034_T	L034_T	L034	1
/scratch/lb4489/project/hcc/iprox/L034_T/CNHPP_HCC_LC_profiling_L034_T_F1.mzML	L034_T	L034_T	L034	1
/scratch/lb4489/project/hcc/iprox/L034_T/CNHPP_HCC_LC_profiling_L034_T_F2.mzML	L034_T	L034_T	L034	1
/scratch/lb4489/project/hcc/iprox/L035_P/CNHPP_HCC_LC_profiling_L035_P_F3.mzML	L035_P	L035_P	L035	1
/scratch/lb4489/project/hcc/iprox/L035_P/CNHPP_HCC_LC_profiling_L035_P_F5.mzML	L035_P	L035_P	L035	1
/scratch/lb4489/project/hcc/iprox/L035_P/CNHPP_HCC_LC_profiling_L035_P_F2.mzML	L035_P	L035_P	L035	1
/scratch/lb4489/project/hcc/iprox/L035_P/CNHPP_HCC_LC_profiling_L035_P_F6.mzML	L035_P	L035_P	L035	1
/scratch/lb4489/project/hcc/iprox/L035_P/CNHPP_HCC_LC_profiling_L035_P_F4.mzML	L035_P	L035_P	L035	1
/scratch/lb4489/project/hcc/iprox/L035_P/CNHPP_HCC_LC_profiling_L035_P_F1.mzML	L035_P	L035_P	L035	1
/scratch/lb4489/project/hcc/iprox/L035_T/CNHPP_HCC_LC_profiling_L035_T_F1.mzML	L035_T	L035_T	L035	1
/scratch/lb4489/project/hcc/iprox/L035_T/CNHPP_HCC_LC_profiling_L035_T_F3.mzML	L035_T	L035_T	L035	1
/scratch/lb4489/project/hcc/iprox/L035_T/CNHPP_HCC_LC_profiling_L035_T_F6.mzML	L035_T	L035_T	L035	1
/scratch/lb4489/project/hcc/iprox/L035_T/CNHPP_HCC_LC_profiling_L035_T_F5.mzML	L035_T	L035_T	L035	1
/scratch/lb4489/project/hcc/iprox/L035_T/CNHPP_HCC_LC_profiling_L035_T_F2.mzML	L035_T	L035_T	L035	1
/scratch/lb4489/project/hcc/iprox/L035_T/CNHPP_HCC_LC_profiling_L035_T_F4.mzML	L035_T	L035_T	L035	1
/scratch/lb4489/project/hcc/iprox/L036_P/CNHPP_HCC_LC_profiling_L036_P_F2.mzML	L036_P	L036_P	L036	1
/scratch/lb4489/project/hcc/iprox/L036_P/CNHPP_HCC_LC_profiling_L036_P_F5.mzML	L036_P	L036_P	L036	1
/scratch/lb4489/project/hcc/iprox/L036_P/CNHPP_HCC_LC_profiling_L036_P_F4.mzML	L036_P	L036_P	L036	1
/scratch/lb4489/project/hcc/iprox/L036_P/CNHPP_HCC_LC_profiling_L036_P_F1.mzML	L036_P	L036_P	L036	1
/scratch/lb4489/project/hcc/iprox/L036_P/CNHPP_HCC_LC_profiling_L036_P_F3.mzML	L036_P	L036_P	L036	1
/scratch/lb4489/project/hcc/iprox/L036_P/CNHPP_HCC_LC_profiling_L036_P_F6.mzML	L036_P	L036_P	L036	1
/scratch/lb4489/project/hcc/iprox/L036_T/CNHPP_HCC_LC_profiling_L036_T_F3.mzML	L036_T	L036_T	L036	1
/scratch/lb4489/project/hcc/iprox/L036_T/CNHPP_HCC_LC_profiling_L036_T_F5.mzML	L036_T	L036_T	L036	1
/scratch/lb4489/project/hcc/iprox/L036_T/CNHPP_HCC_LC_profiling_L036_T_F1.mzML	L036_T	L036_T	L036	1
/scratch/lb4489/project/hcc/iprox/L036_T/CNHPP_HCC_LC_profiling_L036_T_F6.mzML	L036_T	L036_T	L036	1
/scratch/lb4489/project/hcc/iprox/L036_T/CNHPP_HCC_LC_profiling_L036_T_F2.mzML	L036_T	L036_T	L036	1
/scratch/lb4489/project/hcc/iprox/L036_T/CNHPP_HCC_LC_profiling_L036_T_F4.mzML	L036_T	L036_T	L036	1
/scratch/lb4489/project/hcc/iprox/L037_P/CNHPP_HCC_LC_profiling_L037_P_F5.mzML	L037_P	L037_P	L037	1
/scratch/lb4489/project/hcc/iprox/L037_P/CNHPP_HCC_LC_profiling_L037_P_F6.mzML	L037_P	L037_P	L037	1
/scratch/lb4489/project/hcc/iprox/L037_P/CNHPP_HCC_LC_profiling_L037_P_F3.mzML	L037_P	L037_P	L037	1
/scratch/lb4489/project/hcc/iprox/L037_P/CNHPP_HCC_LC_profiling_L037_P_F2.mzML	L037_P	L037_P	L037	1
/scratch/lb4489/project/hcc/iprox/L037_P/CNHPP_HCC_LC_profiling_L037_P_F1.mzML	L037_P	L037_P	L037	1
